Date,Open,High,Low,Close,Adj Close,Volume
2018-06-25,748.625000,774.648987,651.211975,739.424988,739.424988,3021522016
2018-07-02,739.245972,819.372009,705.106995,751.351990,751.351990,3260852032
2018-07-09,751.568970,757.370972,669.520996,722.973999,722.973999,2317927008
2018-07-16,724.478027,880.984985,718.945007,788.666016,788.666016,4346460960
2018-07-23,789.689026,871.469971,778.651001,828.979004,828.979004,4484588000
2018-07-30,828.546997,829.864990,687.862000,709.218994,709.218994,2878314000
2018-08-06,711.012024,718.651001,548.476013,570.958984,570.958984,2511226000
2018-08-13,571.023010,606.922974,481.433014,569.926025,569.926025,2840795000
2018-08-20,570.112976,575.633972,512.112976,522.883972,522.883972,2113929000
2018-08-27,523.017029,653.689026,520.091980,645.880005,645.880005,2740358000
2018-09-03,648.328003,650.689026,466.302002,481.184998,481.184998,2712626000
2018-09-10,484.218994,486.981995,414.464996,449.160004,449.160004,2236748000
2018-09-17,450.377991,506.442993,413.039001,488.647003,488.647003,2797429000
2018-09-24,487.915009,585.361023,428.906006,529.924988,529.924988,4471985000
2018-10-01,531.638000,547.491028,502.540009,517.468018,517.468018,3124818000
2018-10-08,518.710022,530.916016,429.386993,439.234009,439.234009,2404821000
2018-10-15,438.649994,487.210999,432.924988,447.851013,447.851013,2360537000
2018-10-22,447.187012,452.528015,435.834015,441.084015,441.084015,1722023000
2018-10-29,440.207001,586.041016,411.519989,560.182983,560.182983,3500814000
2018-11-05,557.716003,638.552002,517.656006,533.341003,533.341003,5837161000
2018-11-12,533.567993,542.677002,380.023987,386.252014,386.252014,5204654000
2018-11-19,383.628998,415.148987,154.279999,184.584000,184.584000,757714600
2018-11-26,184.828995,215.768997,167.844238,172.113403,172.113403,874087143
2018-12-03,172.315323,172.613815,97.618050,109.617950,109.617950,806338650
2018-12-10,109.599854,110.958115,75.075317,81.639008,81.639008,533144153
2018-12-17,81.532066,229.012741,81.401230,197.662811,197.662811,5204203513
2018-12-24,200.034058,213.715332,144.174225,163.622131,163.622131,3139311089
2018-12-31,163.521881,175.464142,148.961670,166.841187,166.841187,1619062475
2019-01-07,166.847000,168.329285,123.871117,126.349815,126.349815,1500151209
2019-01-14,126.482719,136.958786,122.719040,123.886467,123.886467,1413628033
2019-01-21,123.920181,134.704498,118.813004,122.901100,122.901100,1595889510
2019-01-28,123.035393,123.035393,108.088158,118.828148,118.828148,1859085974
2019-02-04,119.303978,131.224365,111.838692,127.586723,127.586723,1806568093
2019-02-11,127.693169,127.693169,119.553940,124.686043,124.686043,1608359580
2019-02-18,124.966759,157.646927,124.966759,130.267639,130.267639,3266254670
2019-02-25,130.023346,139.382584,130.023346,131.556305,131.556305,2052986771
2019-03-04,131.418655,136.383102,123.252815,132.837814,132.837814,2061072643
2019-03-11,132.860870,160.690826,127.921814,156.078995,156.078995,2556309174
2019-03-18,156.258881,170.051514,150.559769,165.936234,165.936234,3241732844
2019-03-25,166.106461,177.730911,156.005203,168.937546,168.937546,3619941725
2019-04-01,168.899078,342.870026,167.087402,319.596527,319.596527,15143841580
2019-04-08,319.765015,326.917969,259.015045,288.647156,288.647156,10123296429
2019-04-15,288.698059,332.282532,281.898438,290.480255,290.480255,10433388532
2019-04-22,290.336426,308.471039,251.617615,255.470123,255.470123,8667244999
2019-04-29,255.550110,311.656769,232.912567,293.947449,293.947449,13003161192
2019-05-06,293.962097,377.011139,276.656311,354.029938,354.029938,15976305443
2019-05-13,354.029938,443.676300,340.839050,421.493286,421.493286,24426915794
2019-05-20,421.383270,439.383698,372.634155,432.840698,432.840698,17429850776
2019-05-27,432.970551,478.525909,414.145905,443.771545,443.771545,15905495385
2019-06-03,443.726074,446.747314,368.951111,381.166351,381.166351,13150810575
2019-06-10,381.063446,440.498810,375.781433,428.320892,428.320892,11632848642
2019-06-17,428.264771,522.091309,405.309723,475.017181,475.017181,13454340580
2019-06-24,475.336975,514.716064,392.816010,399.470367,399.470367,17451360369
2019-07-01,399.833496,423.846893,382.827179,411.809692,411.809692,12459424014
2019-07-08,412.122528,428.360046,281.203094,282.843567,282.843567,12359161280
2019-07-15,283.301788,337.278351,258.648987,320.864685,320.864685,13248309904
2019-07-22,320.997162,323.624634,284.732391,310.457397,310.457397,9859759344
2019-07-29,310.202576,339.624939,305.293732,333.673462,333.673462,10222058888
2019-08-05,333.691589,352.303711,307.342133,336.196503,336.196503,9606551487
2019-08-12,336.159302,353.700806,282.044708,316.509613,316.509613,10469424318
2019-08-19,316.730621,326.884277,293.931641,305.601959,305.601959,9213152834
2019-08-26,305.315887,315.089417,272.881134,282.329102,282.329102,9245282689
2019-09-02,282.334473,309.789185,280.586121,307.009827,307.009827,9423427109
2019-09-09,307.807831,310.723694,294.451843,304.232788,304.232788,8963028861
2019-09-16,304.255890,332.891327,302.870850,308.301910,308.301910,10821692307
2019-09-23,308.217957,308.465942,208.168076,220.430267,220.430267,14168970226
2019-09-30,220.450790,236.078110,215.064575,223.411926,223.411926,9248475125
2019-10-07,223.259155,240.369720,221.383041,224.123245,224.123245,9850634287
2019-10-14,223.955002,229.135101,211.039917,224.925735,224.925735,8975884547
2019-10-21,224.926712,277.122498,203.071884,261.251587,261.251587,17144496821
2019-10-28,261.149780,303.614349,260.105927,292.710571,292.710571,21075868703
2019-11-04,292.800903,307.362732,274.301178,293.475494,293.475494,15390757735
2019-11-11,293.567719,297.010620,263.398682,268.743195,268.743195,12071678326
2019-11-18,268.467194,269.799316,198.152054,205.148804,205.148804,16373768297
2019-11-25,205.237259,226.757370,194.761307,216.169647,216.169647,11610428394
2019-12-02,216.377457,221.656448,205.889679,214.356384,214.356384,8087430846
2019-12-09,214.055054,215.434662,200.814392,207.364822,207.364822,8575615499
2019-12-16,207.544952,208.400284,172.947327,196.661774,196.661774,12109623180
2019-12-23,196.286713,215.501892,185.491348,212.955856,212.955856,12024009967
2019-12-30,212.883011,228.219299,192.979492,224.096527,224.096527,12595025420
2020-01-06,224.347916,276.633636,223.691818,268.237061,268.237061,16538816529
2020-01-13,268.412506,364.158081,261.871155,325.978485,325.978485,17396412429
2020-01-17,326.712891,352.118988,320.618866,352.118988,352.118988,4179495168
